stopMining_a17b4	stopMining	a17b4	12
shake_a2134	shake	a2134	158
initManeuver_a1abc	initManeuver	a1abc	174
strafe_a11b4	strafe	a11b4	198
dockToAsteroid_9f4a0	dockToAsteroid	9f4a0	200
render_a1b78	render	a1b78	224
revive_a14a4	revive	a14a4	230
shoot_9b198	shoot	9b198	256
setDockingCamera_9aa18	setDockingCamera	9aa18	318
_PlayerEgo_9a0a4	~PlayerEgo	9a0a4	334
roll_9bbf8	roll	9bbf8	438
drawThrottle_a1f04	drawThrottle	a1f04	450
setTurretMode_9ab90	setTurretMode	9ab90	506
left_a094c	left	a094c	520
right_a0704	right	a0704	524
setShip_9a274	setShip	9a274	554
down_a0b90	down	a0b90	560
up_a0dfc	up	a0dfc	566
draw_a1c98	draw	a1c98	576
handleTurretView_9b96c	handleTurretView	9b96c	614
toggleCloaking_9a708	toggleCloaking	9a708	652
dockToDockingPoint_9f9f4	dockToDockingPoint	9f9f4	686
handleShip_9bdf0	handleShip	9bdf0	832
moveToPosition_9c6d4	moveToPosition	9c6d4	894
handleAutoTurret_9ca78	handleAutoTurret	9ca78	910
calcCollision_9f0cc	calcCollision	9f0cc	932
checkForTurret_9b340	checkForTurret	9b340	988
approachAsteroid_9f570	approachAsteroid	9f570	1064
updateManeuver_9c1f8	updateManeuver	9c1f8	1150
PlayerEgo_998cc	PlayerEgo	998cc	1890
approachDockingPoint_9fcb8	approachDockingPoint	9fcb8	2446
update_9ce38	update	9ce38	8416
